matchId,tournament,date,map,team1,team2,winner,team1_rounds,team2_rounds,team1_first_half,team1_second_half,team2_first_half,team2_second_half,team1_opening_kills,team2_opening_kills,team1_clutches,team2_clutches,team1_most_kills_player,team1_most_kills,team2_most_kills_player,team2_most_kills,team1_most_assists_player,team1_most_assists,team2_most_assists_player,team2_most_assists,team1_most_deaths_player,team1_most_deaths,team2_most_deaths_player,team2_most_deaths,team1_most_damage_per_round_player,team1_most_damage_per_round,team2_most_damage_per_round_player,team2_most_damage_per_round,team2_least_kills_player,team2_least_kills,team1_least_assists_player,team1_least_assists,team2_least_assists_player,team2_least_assists,team1_least_deaths_player,team1_least_deaths,team2_least_deaths_player,team2_least_deaths,team1_least_damage_per_round_player,team1_least_damage_per_round,team2_least_damage_per_round_player,team2_least_damage_per_round,overall_most_kills_player,overall_most_kills,overall_most_kills_team,overall_most_damage_player,overall_most_damage,overall_most_damage_team,overall_most_assists_player,overall_most_assists,overall_most_assists_team,overall_most_awp_kills_player,overall_most_awp_kills,overall_most_awp_kills_team,overall_most_first_kills_player,overall_most_first_kills,overall_most_first_kills_team,overall_best_rating_2.0_player,overall_best_rating_2.0,overall_best_rating_2.0_team
80941,ESEA MDL Season 30 Europe,2019-02-05 09:00,Overpass,Chaos,Vitality,Vitality,6,16,5,1,10,6,10,12,1,3,Relaxa,19,ZywOo,26,djL,4,NBK-,7,PlesseN,20,NBK-,14,FREDDyFROG,100.8,ZywOo,122.9,RpK,13,Relaxa,0,ALEX,2,Relaxa,17,ALEX,10,PlesseN,29.2,RpK,60.5,ZywOo,26,Vitality,ZywOo,122.9,Vitality,NBK-,7,Vitality,ALEX,9,Vitality,Relaxa,5,Chaos,ZywOo,1.78,Vitality
80932,ESEA MDL Season 30 Europe,2019-02-05 08:00,Mirage,Vitality,Red Reserve,Vitality,16,8,8,8,7,1,14,10,3,3,ZywOo,26,HS,23,ZywOo,11,hampus,7,apEX,19,hampus,23,apEX,123.5,HS,101.6,grux,8,RpK,1,grux,1,ZywOo,13,draken,19,ALEX,66.7,grux,38.2,ZywOo,26,Vitality,apEX,123.5,Vitality,apEX,11,Vitality,ZywOo,8,Vitality,NBK-,5,Vitality,ZywOo,1.80,Vitality
80835,WePlay! Lock and Load,2019-02-03 09:00,Dust2,HellRaisers,Vitality,Vitality,7,16,7,0,8,8,12,11,1,2,DeadFox,16,NBK-,27,woxic,4,apEX,9,DeadFox,19,apEX,16,woxic,73.4,NBK-,124.7,RpK,10,ANGE1,2,ZywOo,1,woxic,16,RpK,11,ISSAA,57.1,apEX,52.3,NBK-,27,Vitality,NBK-,124.7,Vitality,apEX,5,Vitality,woxic,11,HellRaisers,NBK-,4,Vitality,NBK-,1.79,Vitality
80829,WePlay! Lock and Load,2019-02-03 09:00,Cache,HellRaisers,Vitality,Vitality,10,16,8,2,7,9,11,15,1,1,ANGE1,19,apEX,23,ANGE1,4,NBK-,7,ANGE1,23,apEX,17,ANGE1,93.7,NBK-,107.3,ALEX,16,DeadFox,1,ZywOo,3,ISSAA,18,RpK,11,DeadFox,42,ALEX,62.8,apEX,23,Vitality,NBK-,107.3,Vitality,NBK-,5,Vitality,woxic,10,HellRaisers,NBK-,6,Vitality,NBK-,1.45,Vitality
80817,WePlay! Lock and Load,2019-02-03 06:05,Overpass,OpTic,Vitality,Vitality,9,16,6,3,9,7,12,13,4,3,Snappi,22,apEX,34,Snappi,5,NBK-,7,k0nfig,23,NBK-,18,Snappi,89.2,apEX,121.4,RpK,14,k0nfig,2,ALEX,2,Snappi,19,apEX,14,JUGi,52.4,RpK,56.1,apEX,34,Vitality,apEX,121.4,Vitality,NBK-,7,Vitality,refrezh,2,OpTic,ZywOo,5,Vitality,apEX,1.98,Vitality
80814,WePlay! Lock and Load,2019-02-03 06:05,Nuke,OpTic,Vitality,Vitality,7,16,6,1,9,7,9,14,0,0,cajunb,15,ALEX,23,k0nfig,6,ALEX,7,k0nfig,20,NBK-,12,cajunb,78.2,ALEX,102.4,NBK-,15,refrezh,0,RpK,1,cajunb,17,RpK,9,refrezh,46.7,RpK,64.3,ALEX,23,Vitality,ALEX,102.4,Vitality,k0nfig,6,OpTic,refrezh,1,OpTic,ALEX,5,Vitality,ALEX,1.75,Vitality
80795,WePlay! Lock and Load,2019-02-02 10:00,Nuke,Vitality,pro100,Vitality,16,4,12,4,3,1,16,4,0,0,ZywOo,29,YEKINDAR,11,NBK-,7,Flarich,2,ALEX,9,Flarich,18,ZywOo,140.1,Flarich,70.5,kenzor,7,RpK,3,kenzor,0,ZywOo,7,AiyvaN,15,apEX,58,kenzor,35.9,ZywOo,29,Vitality,ZywOo,140.1,Vitality,NBK-,6,Vitality,ZywOo,9,Vitality,ZywOo,9,Vitality,ZywOo,2.43,Vitality
80794,WePlay! Lock and Load,2019-02-02 10:00,Dust2,Vitality,pro100,Vitality,16,12,5,11,10,2,17,11,0,1,ZywOo,27,kenzor,22,ALEX,10,AiyvaN,7,ALEX,21,kenzor,21,ZywOo,95,kenzor,89,AiyvaN,7,NBK-,2,kenzor,3,ZywOo,11,Flarich,18,RpK,61.9,AiyvaN,43.3,ZywOo,27,Vitality,ZywOo,95.0,Vitality,ALEX,6,Vitality,ZywOo,17,Vitality,ZywOo,6,Vitality,ZywOo,1.62,Vitality
80616,ESEA MDL Season 30 Europe,2019-01-29 10:00,Cache,Izako Boars,Vitality,Vitality,4,16,3,1,12,4,5,15,1,1,NEEX,13,ZywOo,22,Patitek,5,ALEX,10,Patitek,19,RpK,12,NEEX,79.8,ZywOo,107.5,RpK,13,nawrot,1,ZywOo,4,NEEX,17,ZywOo,9,nawrot,41.3,NBK-,83.5,ZywOo,22,Vitality,ZywOo,107.5,Vitality,RpK,8,Vitality,apEX,3,Vitality,NBK-,4,Vitality,ZywOo,1.76,Vitality
80606,ESEA MDL Season 30 Europe,2019-01-29 09:00,Mirage,Virtus.pro,Vitality,Vitality,2,16,2,0,13,3,8,10,1,0,Snax,10,RpK,19,TOAO,4,NBK-,6,byali,18,apEX,12,snatchie,67.7,apEX,114.9,ALEX,15,byali,1,RpK,1,snatchie,17,NBK-,5,byali,35.9,ALEX,81.3,RpK,19,Vitality,apEX,114.9,Vitality,NBK-,6,Vitality,ZywOo,7,Vitality,NBK-,3,Vitality,NBK-,1.72,Vitality
80604,ESEA MDL Season 30 Europe,2019-01-29 08:00,Cache,AGO,Vitality,Vitality,11,16,7,4,8,8,10,17,2,2,phr,23,ZywOo,32,kaper,10,NBK-,10,SZPERO,23,apEX,21,kaper,89.8,ZywOo,128.6,RpK,13,Furlan,2,apEX,2,phr,18,ZywOo,16,SZPERO,50.5,apEX,58.6,ZywOo,32,Vitality,ZywOo,128.6,Vitality,kaper,10,AGO,SZPERO,9,AGO,ALEX,6,Vitality,ZywOo,1.95,Vitality
80284,Europe Minor - IEM Katowice 2019,2019-01-19 05:55,Inferno,Vitality,Valiance,Vitality,16,14,9,7,6,8,20,10,1,1,ZywOo,32,huNter,32,apEX,10,nexa,7,apEX,27,EspiranTo,22,ZywOo,104.7,huNter,104,EspiranTo,18,ALEX,1,huNter,2,ZywOo,19,ottoNd,16,ALEX,43.5,ottoNd,68.4,huNter,32,Valiance,ZywOo,104.7,Vitality,apEX,7,Vitality,ZywOo,15,Vitality,ZywOo,10,Vitality,ZywOo,1.78,Vitality
80283,Europe Minor - IEM Katowice 2019,2019-01-19 05:55,Dust2,Vitality,Valiance,Vitality,16,13,10,6,5,8,13,16,3,1,NBK-,24,huNter,23,RpK,9,ottoNd,5,apEX,23,nexa,21,RpK,97,ottoNd,88.2,nexa,14,NBK-,2,LETN1,2,RpK,17,ottoNd,19,ALEX,51.7,nexa,51.5,NBK-,24,Vitality,RpK,97.0,Vitality,RpK,7,Vitality,ottoNd,12,Valiance,NBK-,5,Vitality,RpK,1.40,Vitality
80282,Europe Minor - IEM Katowice 2019,2019-01-19 05:55,Cache,Vitality,Valiance,Valiance,13,16,4,9,11,5,14,15,2,0,apEX,24,EspiranTo,25,ALEX,8,huNter,10,NBK-,25,huNter,23,NBK-,86.2,huNter,100.9,LETN1,18,apEX,3,EspiranTo,3,ZywOo,18,EspiranTo,16,RpK,55.1,LETN1,63.4,EspiranTo,25,Valiance,huNter,100.9,Valiance,huNter,9,Valiance,ZywOo,6,Vitality,huNter,7,Valiance,huNter,1.33,Valiance
80204,Europe Minor - IEM Katowice 2019,2019-01-16 08:10,Dust2,Vitality,Valiance,Vitality,16,4,12,4,3,1,13,7,0,0,NBK-,19,EspiranTo,16,ZywOo,5,nexa,4,ALEX,10,EspiranTo,18,NBK-,111.7,EspiranTo,76,LETN1,4,ALEX,2,LETN1,0,ZywOo,7,LETN1,14,apEX,62.7,LETN1,21.4,NBK-,19,Vitality,NBK-,111.7,Vitality,NBK-,3,Vitality,ZywOo,8,Vitality,RpK,5,Vitality,ZywOo,1.62,Vitality
80203,Europe Minor - IEM Katowice 2019,2019-01-16 08:10,Inferno,Vitality,Valiance,Valiance,11,16,8,3,7,9,11,16,2,0,apEX,20,nexa,27,apEX,8,ottoNd,11,RpK,23,huNter,20,apEX,74.9,nexa,92.3,ottoNd,12,ALEX,0,LETN1,2,apEX,18,ottoNd,12,ALEX,50.5,ottoNd,46,nexa,27,Valiance,nexa,92.3,Valiance,RpK,6,Vitality,ottoNd,3,Valiance,huNter,6,Valiance,nexa,1.45,Valiance
80197,Europe Minor - IEM Katowice 2019,2019-01-16 08:10,Mirage,Vitality,Valiance,Vitality,19,15,7,8,8,7,17,17,1,1,ZywOo,37,nexa,26,apEX,9,nexa,8,apEX,25,nexa,27,ZywOo,97.7,nexa,99.1,ottoNd,13,ZywOo,2,LETN1,0,RpK,20,LETN1,23,ALEX,56.5,ottoNd,45.7,ZywOo,37,Vitality,nexa,99.1,Valiance,nexa,8,Valiance,ZywOo,21,Vitality,EspiranTo,7,Valiance,ZywOo,1.55,Vitality
80191,Europe Minor - IEM Katowice 2019,2019-01-16 05:45,Dust2,Vitality,OpTic,Vitality,16,8,9,7,6,2,11,13,0,0,ZywOo,22,cajunb,19,ALEX,8,cajunb,4,apEX,17,k0nfig,21,ZywOo,96.2,cajunb,91.1,refrezh,9,NBK-,2,Snappi,0,RpK,11,cajunb,16,NBK-,50.5,Snappi,43.6,ZywOo,22,Vitality,ZywOo,96.2,Vitality,ALEX,5,Vitality,cajunb,12,OpTic,ZywOo,4,Vitality,ZywOo,1.56,Vitality
80009,ESEA MDL Season 29 Europe Relegation,2019-01-08 11:05,Mirage,Valiance,Vitality,Vitality,11,16,2,9,13,3,13,14,1,3,huNter,26,ZywOo,24,LETN1,8,ZywOo,9,EspiranTo,22,apEX,21,huNter,94.6,ZywOo,105.3,RpK,14,ottoNd,0,RpK,2,LETN1,19,RpK,16,ottoNd,59.7,RpK,35.4,huNter,26,Valiance,ZywOo,105.3,Vitality,ZywOo,9,Vitality,ottoNd,13,Valiance,ZywOo,6,Vitality,ZywOo,1.44,Vitality
79998,ESEA MDL Season 29 Europe Relegation,2019-01-08 11:05,Inferno,Valiance,Vitality,Vitality,20,22,4,11,11,4,19,23,4,4,nexa,37,ALEX,38,huNter,11,apEX,11,huNter,32,apEX,34,nexa,90.1,ZywOo,84,NBK-,16,nexa,4,ALEX,4,ottoNd,26,ZywOo,25,LETN1,64.1,NBK-,40.6,ALEX,38,Vitality,nexa,90.1,Valiance,apEX,9,Vitality,ottoNd,18,Valiance,ottoNd,7,Valiance,nexa,1.33,Valiance
79986,ESEA MDL Season 29 Europe Relegation,2019-01-08 08:30,Mirage,Vitality,Smoke Criminals,Vitality,16,7,10,6,5,2,13,10,1,2,NBK-,25,Fearoth,21,ZywOo,5,PetitSkel,5,apEX,18,krii,21,NBK-,98.1,Fearoth,93.2,krii,9,ALEX,1,Fearoth,3,RpK,10,PetitSkel,17,ALEX,67,lainNy,46,NBK-,25,Vitality,NBK-,98.1,Vitality,PetitSkel,5,Smoke Criminals,ZywOo,8,Vitality,ZywOo,6,Vitality,NBK-,1.57,Vitality
79977,ESEA MDL Season 29 Europe Relegation,2019-01-08 08:30,Inferno,Vitality,Smoke Criminals,Vitality,16,14,7,9,8,6,15,15,1,3,apEX,27,PetitSkel,22,apEX,6,PetitSkel,11,RpK,23,rAW,23,ALEX,99.1,Fearoth,74.5,krii,16,ALEX,2,lainNy,6,ALEX,17,PetitSkel,20,NBK-,61.3,krii,69.4,apEX,27,Vitality,ALEX,99.1,Vitality,krii,6,Smoke Criminals,ZywOo,6,Vitality,Fearoth,7,Smoke Criminals,apEX,1.40,Vitality
85384,IEM Sydney 2019,2019-05-03 23:30,Mirage,NRG,fnatic,fnatic,10,16,5,5,10,6,13,13,0,1,Ethan,21,KRIMZ,26,CeRq,5,twist,8,CeRq,23,KRIMZ,16,Ethan,83.2,KRIMZ,96.5,twist,11,daps,0,KRIMZ,5,Ethan,19,Xizt,10,daps,41.5,twist,61.2,KRIMZ,26,fnatic,KRIMZ,96.5,fnatic,twist,6,fnatic,JW,10,fnatic,JW,6,fnatic,Xizt,1.52,fnatic
85382,IEM Sydney 2019,2019-05-03 23:30,Train,NRG,fnatic,NRG,16,8,8,8,7,1,16,8,5,1,CeRq,24,Xizt,28,Ethan,7,Brollan,6,CeRq,18,JW,20,CeRq,97,Xizt,111,JW,11,tarik,3,Xizt,3,tarik,17,Xizt,17,daps,55.8,JW,62.6,Xizt,28,fnatic,Xizt,111.0,fnatic,Ethan,7,NRG,CeRq,11,NRG,Brehze,6,NRG,Xizt,1.56,fnatic
85381,IEM Sydney 2019,2019-05-03 23:30,Inferno,NRG,fnatic,fnatic,11,16,7,4,8,8,12,15,1,4,Ethan,21,Brollan,26,tarik,10,KRIMZ,11,Brehze,22,Xizt,19,Ethan,88.7,JW,94.2,Xizt,11,CeRq,4,Brollan,1,CeRq,16,JW,16,tarik,58.3,Xizt,53.6,Brollan,26,fnatic,JW,94.2,fnatic,KRIMZ,7,fnatic,CeRq,12,NRG,Brollan,5,fnatic,JW,1.47,fnatic
85200,IEM Sydney 2019,2019-04-29 19:45,Mirage,ViCi,NRG,NRG,4,16,2,2,13,3,9,11,0,1,Freeman,14,Brehze,24,advent,8,Ethan,8,zhokiNg,18,daps,12,Freeman,70.9,Brehze,118.8,daps,10,Freeman,0,Brehze,2,Kaze,14,Brehze,9,advent,47.8,daps,47.5,Brehze,24,NRG,Brehze,118.8,NRG,Ethan,5,NRG,CeRq,5,NRG,zhokiNg,3,ViCi,Brehze,1.75,NRG
84401,ESL Pro League Season 9 Americas,2019-04-13 15:25,Mirage,NRG,eUnited,NRG,16,9,9,7,6,3,11,14,3,1,tarik,22,Cooper-,24,daps,8,food,7,Brehze,19,MarKE,20,Brehze,88,Cooper-,99,food,12,CeRq,1,Cooper-,3,CeRq,14,Cooper-,16,daps,64.1,moose,50.2,Cooper-,24,eUnited,Cooper-,99.0,eUnited,food,5,eUnited,Cooper-,13,eUnited,Cooper-,6,eUnited,Cooper-,1.44,eUnited
84396,ESL Pro League Season 9 Americas,2019-04-13 15:25,Dust2,NRG,eUnited,NRG,16,13,10,6,5,8,13,16,1,3,Brehze,27,MarKE,23,Ethan,11,moose,8,daps,23,food,25,Brehze,87.2,MarKE,95.8,moose,15,CeRq,4,Cooper-,1,CeRq,15,MarKE,20,tarik,66.5,Cooper-,51.6,Brehze,27,NRG,MarKE,95.8,eUnited,Ethan,7,NRG,CeRq,18,NRG,food,5,eUnited,CeRq,1.36,NRG
84309,ESL Pro League Season 9 Americas,2019-04-12 15:30,Train,NRG,INTZ,NRG,16,9,8,8,7,2,16,9,2,1,tarik,22,xand,20,tarik,10,yeL,5,tarik,19,chelo,20,Ethan,89.5,xand,88.2,horvy,9,daps,2,xand,2,CeRq,12,horvy,16,daps,61.9,horvy,38.5,tarik,22,NRG,Ethan,89.5,NRG,SHOOWTiME,5,INTZ,CeRq,10,NRG,CeRq,4,NRG,Ethan,1.43,NRG
84304,ESL Pro League Season 9 Americas,2019-04-12 15:30,Cache,NRG,INTZ,NRG,16,9,10,6,5,4,14,11,1,1,Brehze,23,horvy,17,CeRq,4,yeL,8,Brehze,15,horvy,19,Brehze,98.6,yeL,79,SHOOWTiME,12,Brehze,1,xand,1,tarik,13,SHOOWTiME,17,daps,60,xand,46.2,Brehze,23,NRG,Brehze,98.6,NRG,chelo,5,INTZ,yeL,11,INTZ,Ethan,6,NRG,CeRq,1.31,NRG
83884,StarSeries i-League Season 7,2019-04-06 03:30,Overpass,NRG,fnatic,fnatic,17,19,9,6,6,9,20,16,2,0,tarik,28,JW,32,Ethan,10,Xizt,13,tarik,31,Brollan,27,Ethan,85.6,Brollan,83.7,Xizt,13,Brehze,2,JW,5,daps,21,JW,22,daps,60.4,twist,56.7,JW,32,fnatic,Ethan,85.6,NRG,Xizt,11,fnatic,CeRq,16,NRG,Brollan,7,fnatic,Brollan,1.25,fnatic
83878,StarSeries i-League Season 7,2019-04-06 03:30,Cache,NRG,fnatic,fnatic,17,19,9,6,6,9,15,21,1,5,tarik,30,twist,29,CeRq,10,Xizt,9,Ethan,26,Brollan,28,Brehze,88.7,Xizt,79,Brollan,20,tarik,1,twist,3,Brehze,22,twist,21,daps,54.8,KRIMZ,60.6,tarik,30,NRG,Brehze,88.7,NRG,Brehze,8,NRG,CeRq,15,NRG,JW,10,fnatic,twist,1.26,fnatic
83794,StarSeries i-League Season 7,2019-04-03 01:10,Cache,NRG,BIG,NRG,16,4,12,4,3,1,10,10,1,0,Brehze,22,XANTARES,15,daps,8,tabseN,4,Ethan,14,nex,18,Ethan,101,XANTARES,94.3,tiziaN,3,Brehze,3,XANTARES,2,Brehze,9,XANTARES,16,CeRq,74.3,tiziaN,38.4,Brehze,22,NRG,Ethan,101.0,NRG,daps,7,NRG,tabseN,10,BIG,tabseN,5,BIG,Brehze,1.74,NRG
83792,StarSeries i-League Season 7,2019-04-03 01:10,Mirage,NRG,BIG,NRG,16,13,6,10,9,4,16,13,2,3,daps,26,tabseN,29,Ethan,10,tiziaN,9,Brehze,24,gob b,23,daps,92,XANTARES,91.7,nex,10,daps,5,tabseN,5,Ethan,17,tabseN,19,Brehze,56.6,gob b,50.9,tabseN,29,BIG,daps,92.0,NRG,tiziaN,8,BIG,CeRq,13,NRG,Ethan,8,NRG,tabseN,1.43,BIG
83637,StarSeries i-League Season 7,2019-03-31 02:55,Nuke,NRG,fnatic,fnatic,15,19,5,10,10,5,19,15,0,2,Brehze,29,KRIMZ,28,Ethan,8,JW,9,daps,25,JW,26,Ethan,98.3,JW,86.2,twist,19,CeRq,4,twist,4,CeRq,21,Xizt,19,tarik,53.8,Brollan,61.2,Brehze,29,NRG,Ethan,98.3,NRG,JW,9,fnatic,CeRq,11,NRG,Ethan,9,NRG,Ethan,1.39,NRG
83632,StarSeries i-League Season 7,2019-03-31 02:55,Cache,NRG,fnatic,fnatic,13,16,7,6,8,8,15,14,2,1,Brehze,21,KRIMZ,29,daps,9,Xizt,9,daps,24,Xizt,21,Ethan,84.2,KRIMZ,103,Brollan,12,CeRq,4,twist,1,CeRq,16,twist,13,tarik,62.2,Brollan,52.7,KRIMZ,29,fnatic,KRIMZ,103.0,fnatic,Xizt,7,fnatic,twist,19,fnatic,Brehze,5,NRG,KRIMZ,1.42,fnatic
83053,ECS Season 7 North America Week 2,2019-03-21 14:10,Train,NRG,FURIA,NRG,16,6,9,7,6,0,11,11,3,1,Ethan,24,KSCERATO,20,Ethan,5,yuurih,5,Ethan,16,VINI,20,Ethan,102,KSCERATO,110.9,ableJ,10,tarik,2,ableJ,2,CeRq,12,KSCERATO,15,Brehze,61.1,arT,52.1,Ethan,24,NRG,KSCERATO,110.9,FURIA,daps,4,NRG,CeRq,9,NRG,tarik,4,NRG,Ethan,1.65,NRG
83048,ECS Season 7 North America Week 2,2019-03-21 14:10,Overpass,NRG,FURIA,NRG,22,20,4,11,11,4,17,25,4,4,Brehze,33,KSCERATO,50,tarik,10,yuurih,10,tarik,31,arT,34,tarik,80.2,KSCERATO,116,arT,19,Brehze,7,KSCERATO,4,Brehze,29,KSCERATO,24,Ethan,68.6,arT,56,KSCERATO,50,FURIA,KSCERATO,116.0,FURIA,CeRq,9,NRG,CeRq,19,NRG,arT,9,FURIA,KSCERATO,1.82,FURIA
83046,ECS Season 7 North America Week 2,2019-03-21 14:10,Inferno,NRG,FURIA,FURIA,11,16,6,5,9,7,16,11,0,0,Brehze,22,ableJ,20,CeRq,5,KSCERATO,9,Ethan,19,VINI,18,Brehze,95,yuurih,83.4,arT,12,Brehze,1,VINI,3,CeRq,15,KSCERATO,13,daps,40.6,arT,46.4,Brehze,22,NRG,Brehze,95.0,NRG,KSCERATO,6,FURIA,arT,7,FURIA,Ethan,7,NRG,ableJ,1.24,FURIA
82919,ECS Season 7 North America Week 2,2019-03-19 14:05,Train,NRG,INTZ,NRG,16,1,14,2,1,0,12,5,2,1,CeRq,27,chelo,13,Ethan,8,kNgV-,2,Ethan,10,yeL,17,CeRq,154.3,chelo,69.1,destiny,3,tarik,0,chelo,0,Brehze,4,kNgV-,15,daps,56.8,destiny,25.7,CeRq,27,NRG,CeRq,154.3,NRG,Ethan,6,NRG,CeRq,9,NRG,CeRq,5,NRG,CeRq,2.64,NRG
82918,ECS Season 7 North America Week 2,2019-03-19 14:05,Overpass,NRG,INTZ,NRG,16,2,14,2,1,1,16,2,0,2,tarik,24,chelo,9,tarik,6,yeL,5,tarik,8,yeL,18,tarik,144.3,chelo,53.9,yeL,2,CeRq,1,xand,0,Brehze,4,chelo,14,daps,46.3,xand,28.5,tarik,24,NRG,tarik,144.3,NRG,tarik,5,NRG,CeRq,10,NRG,tarik,8,NRG,tarik,2.30,NRG
82888,ECS Season 7 North America Week 2,2019-03-18 14:20,Inferno,NRG,Spacestation,NRG,16,12,9,7,6,6,19,9,1,0,tarik,30,Snakes,25,daps,13,gMd,10,daps,20,Oderus,23,tarik,107.2,Snakes,99.2,gMd,12,Ethan,3,Grim,2,tarik,13,Snakes,16,daps,53.6,Grim,49.2,tarik,30,NRG,tarik,107.2,NRG,daps,10,NRG,CeRq,13,NRG,Ethan,6,NRG,tarik,1.73,NRG
82886,ECS Season 7 North America Week 2,2019-03-18 14:20,Train,NRG,Spacestation,NRG,16,11,11,5,4,7,13,14,2,2,Brehze,26,Grim,31,CeRq,7,DAVEY,6,daps,20,Oderus,22,Brehze,101.2,Grim,95.5,Snakes,12,Brehze,3,Oderus,1,Brehze,16,Grim,20,daps,61.9,DAVEY,55.7,Grim,31,Spacestation,Brehze,101.2,NRG,CeRq,5,NRG,CeRq,15,NRG,Oderus,6,Spacestation,Brehze,1.43,NRG
82750,ECS Season 7 North America Week 1,2019-03-13 14:20,Mirage,compLexity,NRG,compLexity,16,5,10,6,5,0,14,7,0,1,ShahZaM,23,CeRq,12,ShahZaM,6,daps,6,n0thing,15,CeRq,20,n0thing,116.2,CeRq,68,Brehze,10,stanislaw,2,Brehze,1,stanislaw,7,daps,16,dephh,68,Brehze,43.7,ShahZaM,23,compLexity,n0thing,116.2,compLexity,ShahZaM,4,compLexity,ShahZaM,15,compLexity,stanislaw,4,compLexity,ShahZaM,1.74,compLexity
82748,ECS Season 7 North America Week 1,2019-03-13 14:20,Nuke,compLexity,NRG,compLexity,16,11,9,7,6,5,14,13,0,3,dephh,29,Brehze,21,ShahZaM,6,Brehze,5,dephh,18,Ethan,23,dephh,110.7,Brehze,84.7,Ethan,7,Rickeh,2,CeRq,2,ShahZaM,12,CeRq,19,Rickeh,60.9,daps,43.2,dephh,29,compLexity,dephh,110.7,compLexity,n0thing,6,compLexity,CeRq,11,NRG,Brehze,5,NRG,dephh,1.55,compLexity
82583,ECS Season 7 North America Week 1,2019-03-11 17:15,Dust2,NRG,Spacestation,NRG,16,4,11,5,4,0,15,5,2,1,tarik,23,gMd,15,tarik,9,Grim,3,tarik,11,Oderus,19,tarik,125.3,gMd,87.8,Grim,6,daps,2,Oderus,0,Ethan,6,gMd,16,Ethan,77.3,Snakes,36.6,tarik,23,NRG,tarik,125.3,NRG,tarik,7,NRG,CeRq,13,NRG,CeRq,4,NRG,tarik,1.86,NRG
82581,ECS Season 7 North America Week 1,2019-03-11 17:15,Mirage,NRG,Spacestation,NRG,16,5,10,6,5,0,17,4,0,0,Brehze,23,DAVEY,13,Ethan,5,Oderus,4,Ethan,12,Oderus,19,Ethan,121.3,DAVEY,70.8,Grim,7,Brehze,2,DAVEY,0,CeRq,8,DAVEY,15,daps,64.1,Grim,44.5,Brehze,23,NRG,Ethan,121.3,NRG,Oderus,3,Spacestation,CeRq,5,NRG,Brehze,6,NRG,Ethan,1.80,NRG
81765,IEM Katowice 2019,2019-02-21 09:05,Cache,NRG,compLexity,compLexity,16,19,8,7,7,8,18,17,2,5,Ethan,32,dephh,29,Ethan,8,stanislaw,11,Ethan,29,stanislaw,25,Ethan,103.7,dephh,94.5,n0thing,22,FugLy,6,ShahZaM,4,Brehze,24,Rickeh,21,daps,56.1,ShahZaM,66.6,Ethan,32,NRG,Ethan,103.7,NRG,stanislaw,9,compLexity,ShahZaM,15,compLexity,Rickeh,7,compLexity,Ethan,1.28,NRG
81755,IEM Katowice 2019,2019-02-21 09:05,Nuke,NRG,compLexity,compLexity,19,22,8,7,7,8,25,16,4,3,Brehze,36,stanislaw,45,daps,11,dephh,10,daps,31,stanislaw,29,Brehze,91.3,stanislaw,123.8,Rickeh,17,CeRq,3,stanislaw,4,CeRq,26,Rickeh,26,daps,64.3,Rickeh,55.4,stanislaw,45,compLexity,stanislaw,123.8,compLexity,dephh,7,compLexity,CeRq,22,NRG,CeRq,10,NRG,stanislaw,1.57,compLexity
81685,IEM Katowice 2019,2019-02-20 10:25,Overpass,NRG,AVANGAR,AVANGAR,13,16,4,9,11,5,16,13,0,2,Brehze,26,Jame,23,daps,9,qikert,12,Brehze,22,fitch,20,Ethan,90,qikert,79.4,qikert,15,Brehze,3,KrizzeN,1,CeRq,16,Jame,15,daps,45.4,KrizzeN,65,Brehze,26,NRG,Ethan,90.0,NRG,qikert,9,AVANGAR,Jame,10,AVANGAR,Brehze,6,NRG,Brehze,1.29,NRG
81463,IEM Katowice 2019 Main Qualifier,2019-02-14 08:30,Mirage,NRG,TYLOO,NRG,16,13,10,6,5,8,14,15,1,1,Brehze,34,AttackeR,21,Ethan,8,somebody,7,Brehze,19,AttackeR,24,Brehze,114,AttackeR,75.9,somebody,15,FugLy,2,AttackeR,3,CeRq,16,xccurate,14,FugLy,53.4,xccurate,62.9,Brehze,34,NRG,Brehze,114.0,NRG,Ethan,7,NRG,xccurate,10,TYLOO,Brehze,7,NRG,Brehze,1.77,NRG
81456,IEM Katowice 2019 Main Qualifier,2019-02-14 08:30,Inferno,NRG,TYLOO,NRG,16,14,6,10,9,5,13,16,6,2,Brehze,38,BnTeT,30,CeRq,13,somebody,8,daps,22,somebody,22,Brehze,102.5,BnTeT,110.5,AttackeR,14,Brehze,3,AttackeR,2,CeRq,17,BnTeT,18,FugLy,43.6,somebody,48.3,Brehze,38,NRG,BnTeT,110.5,TYLOO,Ethan,8,NRG,CeRq,11,NRG,Brehze,5,NRG,Brehze,1.78,NRG
81424,IEM Katowice 2019 Main Qualifier,2019-02-13 14:35,Overpass,NRG,ViCi,NRG,16,6,11,5,4,2,11,11,2,0,Ethan,21,zhokiNg,14,CeRq,6,advent,4,Brehze,11,zhokiNg,18,Ethan,108,zhokiNg,69.2,advent,3,FugLy,0,Kaze,1,CeRq,8,Kaze,15,daps,44.8,advent,34.3,FugLy,21,NRG,Ethan,108.0,NRG,Ethan,4,NRG,CeRq,11,NRG,aumaN,4,ViCi,Ethan,1.72,NRG
